,latitude,longitude
1983513342,44.8128497,-93.305558
1983513344,44.8128517,-93.3068835
1985325491,44.9472456,-93.2334271
1989017914,44.7621883,-93.4907124
1989557210,44.7852685,-93.4093767
1989557225,44.9731469,-93.4007451
1989557226,44.9734627,-93.4006253
1989557227,44.9735854,-93.4005726
1989557243,44.9907718,-93.401702
1989727153,44.9699954,-93.3288537
1989727155,44.9703657,-93.3413933
1990325477,44.8925315,-93.2524486
1990325511,44.9483133,-93.2381525
1990325513,44.9483824,-93.2379573
1990325515,44.9483845,-93.2384838
1990325517,44.9484386,-93.2382256
1990325519,44.9484391,-93.2383667
1990576005,44.7461736,-93.2810489
1992833099,44.9489144,-93.346795
1994280626,44.7666266,-93.4777655
1998866803,44.8814819,-93.3211054
1998866804,44.8817184,-93.3213178
1998866811,44.8827937,-93.3208136
1998866812,44.8830606,-93.3209552
2007548928,44.9110203,-93.3537859
2015677691,44.854472,-93.3945231
2015677698,44.8549613,-93.3944839
2015677715,44.8576389,-93.3961491
2015677737,44.8579419,-93.3930959
2015677806,44.859164,-93.4088783
2015677817,44.8595122,-93.3836137
2015677818,44.8595295,-93.3828627
2015677819,44.8595307,-93.383056
2015677821,44.8595435,-93.3823331
2015715092,44.9253262,-93.3490423
2015861742,44.8623771,-93.2926518
2016610876,44.8919272,-93.2000877
2016820175,44.8592046,-93.4198955
2016820257,44.8615271,-93.4248587
2016820318,44.8626588,-93.4192121
2016820346,44.8629954,-93.4185468
2016820350,44.8630086,-93.4190209
2016820355,44.8630206,-93.4192188
2016820376,44.8632639,-93.4190247
2016820497,44.8647107,-93.4182186
2016820537,44.8648953,-93.4186122
2016820611,44.8662856,-93.4132208
2016820663,44.8668805,-93.4205489
2016820670,44.8669637,-93.4206676
2016820716,44.8685668,-93.4303873
2016820732,44.8693074,-93.4341265
2016983919,44.850823,-93.3501391
2016983921,44.8510312,-93.3503427
2016983935,44.8515829,-93.3492839
2016983937,44.8515941,-93.3487179
2016983939,44.8516175,-93.3501171
2016983942,44.8517537,-93.3493112
2016983943,44.8517916,-93.3501199
2016983946,44.8518781,-93.3524002
2016983948,44.8519054,-93.3525138
2016983949,44.8519146,-93.3516766
2016983957,44.8520588,-93.3524378
2016983969,44.8521924,-93.3529918
2016983982,44.8523987,-93.3522802
2016984005,44.8525206,-93.3503302
2016984024,44.8526708,-93.3501145
2016984035,44.8528517,-93.3567349
2016984057,44.8531772,-93.352154
2016984075,44.8533864,-93.3572227
2016984076,44.8533987,-93.3562203
2016984098,44.8538548,-93.3597036
2016984114,44.8539601,-93.3560937
2016984117,44.8539765,-93.3551053
2016984171,44.8544212,-93.3476661
2016984200,44.854623,-93.3560714
2016984205,44.8546691,-93.3480787
2016984219,44.854772,-93.3515915
2016984228,44.8548794,-93.3517879
2016984241,44.8553383,-93.3522104
2016984294,44.8574875,-93.3479031
2016984295,44.8575005,-93.3489634
2016984302,44.8576152,-93.347828
2016984378,44.8581712,-93.3477546
2016984407,44.8587389,-93.3501772
2016984421,44.8589055,-93.3501853
2016989354,44.8539682,-93.363432
2016989359,44.8544375,-93.3630493
2018041296,44.9224853,-93.3914823
2018221792,44.8807962,-93.2462144
2018221867,44.882642,-93.2679087
2018221955,44.883557,-93.2666674
2018221958,44.8835608,-93.2654226
2018221993,44.8842793,-93.2678783
2020665689,44.7992746,-93.372648
2020665697,44.7996364,-93.3730207
2022366206,44.9449727,-93.3577389
2024048199,44.947537,-93.4601328
2024048202,44.9469295,-93.4601087
2024048226,44.9466182,-93.4602428
2025037031,44.7665839,-93.4232245
2025037052,44.7678746,-93.4235356
2025037053,44.7679454,-93.41979
2025037160,44.7727773,-93.415298
2025059681,44.7523249,-93.394853
2025909991,44.7633104,-93.3864765
2025909995,44.7639433,-93.384022
2025909996,44.7640872,-93.386261
2026974224,44.7473083,-93.2662751
2027194960,44.7552711,-93.2708404
2027200401,44.7497996,-93.2623607
2027200405,44.7508535,-93.2611129
2033284906,44.9286174,-93.3695173
2033806573,44.9382557,-93.3652952
2033806595,44.9383689,-93.3621173
2033806667,44.9386589,-93.3558948
2033806767,44.9389645,-93.3562759
2033806817,44.9392942,-93.3566837
2033806920,44.9395979,-93.3565059
2033806933,44.9396333,-93.3572641
2033942728,44.9369813,-93.3689636
2033942735,44.9373321,-93.3689857
2033942754,44.9373037,-93.3695733
2033942773,44.9375018,-93.3546634
2033942778,44.9372081,-93.3739349
2033942820,44.9378053,-93.35449
2033942879,44.9382901,-93.3694614
2033942886,44.9387855,-93.3726941
2033942904,44.9393023,-93.369793
2033942907,44.9392626,-93.3706782
2033943163,44.9459212,-93.370495
2033964155,44.9417347,-93.3708263
2033964173,44.9421633,-93.3709482
2034829791,44.9300733,-93.3476179
2034829800,44.9304205,-93.3478863
2034829827,44.9325889,-93.3494359
2036345950,44.9653796,-93.2793314
2043294356,44.9708945,-93.2151915
2043294357,44.9709821,-93.2153928
2045443168,44.8961429,-93.2228273
2047453434,44.8618658,-93.3402009
2047453553,44.8631939,-93.3403153
2047454206,44.8617124,-93.3394343
2047454293,44.861752,-93.3402738
2047454296,44.8619305,-93.3403243
2047454597,44.8601696,-93.3393422
2048245132,44.8617781,-93.485257
2048245134,44.8618124,-93.4854664
2048245136,44.8618934,-93.4832344
2048245138,44.8619494,-93.4841416
2048245193,44.8626886,-93.4883507
2048245208,44.8627372,-93.4852513
2048245219,44.8631139,-93.485462
2049201493,44.9914739,-93.2325623
2050675584,44.8969165,-93.3703926
2060547989,44.7464078,-93.3897454
2060547995,44.74672,-93.408089
2060547998,44.7465047,-93.3967444
2060548001,44.7464715,-93.3940832
2060548003,44.7473974,-93.409089
2060548005,44.74672,-93.4090981
2060548006,44.7465634,-93.4090943
2060582395,44.7790428,-93.3780853
2060582412,44.7774628,-93.3783356
2060582418,44.7778986,-93.3780972
2062154615,44.9752657,-93.2569771
2064110713,44.9851118,-93.1974094
2079450352,44.9520423,-93.2473952
2080397131,44.8552719,-93.3289766
2080397132,44.8553614,-93.3291925
2080397138,44.8556567,-93.3285046
2080397140,44.8557125,-93.3295721
2080397141,44.8558291,-93.3283009
2080397142,44.8558721,-93.3296756
2080397148,44.8563707,-93.3289131
2080397149,44.8563924,-93.3291095
2080397162,44.8615056,-93.3286813
2080397168,44.8618413,-93.3286992
2080397169,44.861844,-93.3281805
2080397172,44.8618438,-93.3289491
2080397173,44.8618482,-93.3295351
2080397175,44.8619049,-93.329972
2080397178,44.8619594,-93.3295606
2080397179,44.8619603,-93.3287032
2080397180,44.8619613,-93.3281196
2080397181,44.8619606,-93.3289502
2080397195,44.8622898,-93.3243255
2080397199,44.8624168,-93.3238577
2080397200,44.8624715,-93.3287096
2080402266,44.865518,-93.3211673
2080402268,44.8655181,-93.3214439
2080402270,44.8682205,-93.3214269
2080763294,44.8746094,-93.3879085
2080763300,44.8752012,-93.3891193
2080763305,44.8795549,-93.3928776
2080763327,44.8856899,-93.3333671
2080763328,44.8859,-93.333303
2080763343,44.8872603,-93.3338222
2080763344,44.8872652,-93.333643
2080763349,44.8874066,-93.3338152
2080763353,44.8878638,-93.3337241
2080763363,44.8969284,-93.3664225
2080763368,44.8972629,-93.3653193
2080763401,44.9020116,-93.3631368
2084197643,44.8252001,-93.2009998
2084197644,44.8272479,-93.1985422
2084197650,44.8332071,-93.19156
2084197651,44.8333562,-93.1916418
2084197656,44.833562,-93.1906232
2084197657,44.8335724,-93.1914465
2084197659,44.8335911,-93.1918541
2084197662,44.8336895,-93.1905132
2084197664,44.833701,-93.1913457
2084197668,44.8339712,-93.1909394
2085982529,44.7824288,-93.4832758
2090577293,44.9244963,-93.3933507
2090577295,44.9262133,-93.3769411
2090577298,44.9253226,-93.3882839
2090577308,44.9257136,-93.3845477
2090577314,44.9260827,-93.3782066
2090577319,44.9261338,-93.3773866
2090577325,44.9249551,-93.3894903
2090577328,44.9261324,-93.3769596
2090577357,44.9246818,-93.3908547
2090577360,44.9250702,-93.3895419
2090577361,44.9258048,-93.3856655
2090577378,44.9251918,-93.3883175
2091714733,44.851644,-93.2332955
2091714740,44.8520371,-93.2326681
2091714824,44.855127,-93.225284
2091714828,44.8552432,-93.237008
2091714838,44.8554192,-93.2249791
2091714839,44.8554346,-93.2241512
2091714840,44.8554941,-93.2251363
2091714841,44.8555451,-93.2374884
2095780527,44.9182895,-93.189933
2097454931,44.7736282,-93.2744682
2097454944,44.7737452,-93.2760743
2097454965,44.7743648,-93.276081
2097454968,44.7744935,-93.2788906
2097454975,44.7751018,-93.2760889
2097454977,44.7759571,-93.2735808
2097454983,44.775228,-93.2760987
2097455086,44.7762705,-93.2741773
2097500475,44.7700854,-93.2758302
2097547890,44.9990468,-93.2819071
2097547899,44.9990473,-93.281725
2097547913,44.9990664,-93.2839454
2097547928,44.9991208,-93.280213
2097548090,44.9997185,-93.3031721
2097548393,45.0014944,-93.2817342
2098259782,44.7637936,-93.2664441
2100767924,44.913836,-93.2057032
2117326708,44.7530726,-93.2562876
2117326715,44.7494344,-93.2420995
2117326717,44.7535183,-93.2491054
2117326718,44.7488477,-93.2414445
2117326755,44.7497392,-93.2460316
2117774381,44.758668,-93.2449043
2117774505,44.7671433,-93.2211936
2117774537,44.758808,-93.244134
2117774572,44.7586018,-93.2411922
2117774575,44.7584609,-93.2445847
2117774656,44.7518364,-93.2574451
2117774661,44.7714187,-93.213463
2117774662,44.7594074,-93.2434802
2117774679,44.7583904,-93.2450036
2117774683,44.7567753,-93.2410903
2117774692,44.7673908,-93.2240851
2117774861,44.7884204,-93.209732
2117774867,44.7602969,-93.2439897
2117774903,44.7595978,-93.2444967
2117774965,44.7556631,-93.2443548
2117775047,44.7530306,-93.2571674
2117775138,44.7587712,-93.2458378
2117775145,44.7576285,-93.2433272
2117974722,44.8931161,-93.2009549
2118569957,44.8666375,-93.239535
2118736277,44.766968,-93.2565586
2118736302,44.7651475,-93.2569314
2118737435,44.7576178,-93.3546107
2118737439,44.7576735,-93.3548818
2118737533,44.7610199,-93.3749793
2118737551,44.7612274,-93.3720554
2118737575,44.7621255,-93.3701711
2118737692,44.7644273,-93.3642024
2118737705,44.7647545,-93.3541259
2118737709,44.7648029,-93.3591937
2118737710,44.7648044,-93.3589986
2118737712,44.764819,-93.3559801
2118737713,44.764819,-93.3561078
2118742253,44.7594678,-93.3736488
2118742401,44.764511,-93.3874087
2118742405,44.7648628,-93.3796994
2118746276,44.7824778,-93.2825392
2118746285,44.7825901,-93.2835272
2118746311,44.7830873,-93.2807726
2118746315,44.783209,-93.2864382
2118746328,44.7833547,-93.2860053
2118746341,44.7834347,-93.2853685
2118746352,44.78349,-93.2864822
2118746423,44.7843193,-93.287328
2118749245,44.7840664,-93.2866452
2118749266,44.7846124,-93.2867782
2119873687,44.7535557,-93.2777312
2119873689,44.7534279,-93.2777285
2119873692,44.7547459,-93.2777216
2119873707,44.7554325,-93.2777265
2119873741,44.7464869,-93.2779707
2119873774,44.7495059,-93.2777197
2119891225,44.7536803,-93.2758841
2119891229,44.7535773,-93.2758734
2119966839,44.7472094,-93.2355917
2120278622,44.7601388,-93.2979419
2120278706,44.7557605,-93.295296
2120278725,44.7637904,-93.3005092
2120295344,44.7892122,-93.2391862
2120295382,44.7880244,-93.2285111
2120295390,44.7787102,-93.228488
2120295398,44.7788489,-93.2356457
2120311160,44.9989994,-93.2562666
2121508730,44.9834852,-93.2297652
2121935533,44.7868704,-93.2880986
2121935804,44.7830478,-93.2950482
2122112335,44.76833,-93.3150757
2122112340,44.7795935,-93.2810508
2122119252,44.7623673,-93.2674096
2122119255,44.7622527,-93.2672653
2122626577,44.7466004,-93.3007596
2122626662,44.7471696,-93.3007247
2122626726,44.7466183,-93.2982463
2122626778,44.7471696,-93.3006469
2122702019,44.77206,-93.2965448
2122702053,44.7730124,-93.3120998
2122738366,44.8439345,-93.2459129
2122816790,45.0005894,-93.2088931
2122987992,44.8513814,-93.4705855
2127061488,44.9547828,-93.3417002
2127061497,44.9559147,-93.3381232
2127063225,44.9595824,-93.3411634
2127063227,44.9620991,-93.337124
2128625331,44.8934826,-93.4254804
2130270106,44.7466158,-93.2962469
2130270130,44.7466115,-93.2942406
2136539096,44.9688547,-93.2456717
2136824187,44.9839319,-93.33986
2136833152,44.7499205,-93.2748466
2136833167,44.7508763,-93.2696074
2136833173,44.7508457,-93.2682691
2136833197,44.7512632,-93.2681756
2136833200,44.7512719,-93.268382
2136833216,44.7514867,-93.2680732
2136833217,44.7514941,-93.2684546
2136833218,44.7509536,-93.2697807
2136833220,44.7515532,-93.2683567
2136833233,44.7500487,-93.2749226
2136833240,44.7515521,-93.268174
2136833254,44.7513458,-93.2684726
2136833256,44.7513353,-93.2680684
2136833275,44.7522659,-93.2682479
2136833277,44.7510184,-93.2699166
2139831535,44.8765566,-93.3321553
2139831537,44.8763658,-93.3315
2139831547,44.8765786,-93.3321043
2139831556,44.8763724,-93.3327226
2139831557,44.8763135,-93.3319853
2139831565,44.87701,-93.3318104
2139831570,44.8763423,-93.333122
2139831592,44.8763449,-93.3312929
2139831596,44.876365,-93.3321852
2139831597,44.8763389,-93.3314993
2139831599,44.8764271,-93.3327237
2139831603,44.8764935,-93.3318415
2147954817,44.9908739,-93.2932857
2147954819,44.9910835,-93.2940273
2147954824,44.9913662,-93.2941279
2147954825,44.9908417,-93.2941842
2158441302,44.753225,-93.2928623
2185004645,44.7465496,-93.364131
2187130385,44.7901797,-93.2046108
2187219208,44.7872578,-93.2079526
2187314159,44.8827801,-93.3701435
2187314168,44.8818476,-93.3710052
2187314182,44.8809936,-93.3720514
2187326288,44.7891704,-93.2061954
2187326496,44.7900695,-93.206197
2187422121,44.7878392,-93.2080026
2187422153,44.7960201,-93.2042873
2187422268,44.7900723,-93.2081021
2187422321,44.7902374,-93.2080851
2187422392,44.7945727,-93.2063616
2187422530,44.7884223,-93.208078
2187476628,44.7868952,-93.2124014
2187504576,44.7907864,-93.2198109
2187504629,44.7902874,-93.2191448
2189256168,44.7463371,-93.3857308
2189256262,44.7627873,-93.4009975
2191818742,44.7644507,-93.1901069
2191824843,44.7640325,-93.1947759
2191824848,44.7643936,-93.2005032
2191850982,44.7632662,-93.2104542
2191850990,44.7632816,-93.2088202
2191850995,44.763983,-93.2072664
2191851005,44.7610186,-93.2116968
2191851013,44.7632823,-93.2072524
2191851024,44.7606047,-93.2145863
2191854907,44.7565945,-93.2061787
2191854918,44.7604684,-93.1991566
2191859454,44.7597818,-93.2005293
2191859460,44.7561241,-93.2133187
2191859490,44.7555463,-93.21746
2191917921,44.7568969,-93.2639367
2191920180,44.7575066,-93.2680641
2193687746,45.0041764,-93.3494003
2207618123,44.9644055,-93.4514222
2207618126,44.9644735,-93.4503853
2207618127,44.9642864,-93.4551018
2207618130,44.9648227,-93.4699731
2207618131,44.9651127,-93.4702107
2218545051,44.7678629,-93.3359116
2218545078,44.7681095,-93.3358762
2218545096,44.7499868,-93.3174448
2218545101,44.7681406,-93.335923
2218545102,44.7490472,-93.3146508
2218545108,44.7679217,-93.336287
2218551445,44.7651372,-93.3365564
2271746098,44.9475731,-93.2614053
2291958725,44.8606314,-93.3967044
2291958756,44.8612578,-93.3962924
2291958775,44.8613192,-93.3958454
2291958785,44.8617092,-93.3962234
2291958847,44.8729102,-93.3950237
2292502105,44.9403052,-93.4190525
2292502106,44.9403077,-93.4196633
2292502111,44.9411287,-93.4222432
2292502132,44.9442459,-93.4211392
2292502142,44.9449524,-93.421054
2292502146,44.9450191,-93.4212273
2292502147,44.9450307,-93.4192918
2292502148,44.9450308,-93.4210559
2292502157,44.9457101,-93.4210437
2292502161,44.9466384,-93.4210929
2292502309,44.9494508,-93.4210503
2292502428,44.9509796,-93.420906
2292502509,44.9518106,-93.4208715
2292502559,44.9522717,-93.420862
2292502562,44.9522886,-93.4203259
2292502584,44.9528414,-93.4209271
2296433682,44.9166419,-93.4409084
2296433690,44.9151217,-93.4411115
2304433592,44.9377412,-93.3479613
2304433593,44.9377413,-93.3505752
2304433594,44.937748,-93.3478254
2304433597,44.9378066,-93.341956
2304433599,44.9378232,-93.3442975
2304433600,44.9378267,-93.3455542
2304433602,44.9378271,-93.345691
2310669029,44.9111576,-93.41508
2310669040,44.911245,-93.4150223
2317502893,44.9062914,-93.4263731
2330888166,44.9688561,-93.2409073
2331423148,44.8126986,-93.3192741
2331423151,44.8129296,-93.3196767
2331427196,44.8174115,-93.3504156
2331427199,44.8188781,-93.3504978
2331427200,44.8232234,-93.3504875
2331427203,44.8252269,-93.3503229
2331427204,44.8253056,-93.3504809
2331427214,44.8258485,-93.349484
2331427215,44.825852,-93.3504791
2331427216,44.8258588,-93.3513461
2331427219,44.8259589,-93.3493442
2331427220,44.8259603,-93.3503257
2331427221,44.8259623,-93.3504752
2331427223,44.8259794,-93.3514496
2331427231,44.8261935,-93.3531245
2331427235,44.826427,-93.350321
2331427237,44.8265099,-93.3504692
2331427238,44.826712,-93.3584005
2331427243,44.8271034,-93.3578144
2331427249,44.8272595,-93.3591936
2331427251,44.8272995,-93.3584016
2348334619,44.8512269,-93.3292268
2348334625,44.8517029,-93.3305813
2348334626,44.8517121,-93.32997
2348334631,44.8526107,-93.3292078
2348334632,44.8776411,-93.3288467
2348334635,44.87805,-93.3284455
2348334636,44.8782461,-93.3282216
2348334645,44.878564,-93.3288367
2348334646,44.8789337,-93.3290906
2348340003,44.84096,-93.3234778
2348340008,44.8416601,-93.3291994
2348340010,44.8418037,-93.3293558
2348340015,44.841994,-93.3267535
2348340018,44.8420912,-93.3286954
2348340020,44.8421583,-93.3283432
2348340021,44.8421609,-93.3293483
2348340023,44.8422258,-93.3300605
2348340024,44.8422454,-93.3291865
2348340025,44.8422592,-93.3293489
2348340028,44.8423122,-93.3299444
2348340037,44.8425396,-93.3291837
2348340038,44.8426832,-93.3293433
2348340042,44.8446917,-93.3292344
2348343481,44.8184902,-93.329514
2348343497,44.8192393,-93.3285126
2348343500,44.8192427,-93.3309456
2348343509,44.8198765,-93.3295102
2376892875,44.8003091,-93.4695075
2376893299,44.7981858,-93.4597896
2376893320,44.7983169,-93.4616649
2376893332,44.7983647,-93.4606978
2377239845,44.7972145,-93.4498788
2379750746,44.9247583,-93.4265223
2379750755,44.8801279,-93.4767393
2381987368,44.9560784,-93.4397473
2382930494,44.9080782,-93.4086267
2382930495,44.9703452,-93.4941934
2382930497,44.9921086,-93.4333118
2383501388,44.9898884,-93.3766437
2394569868,44.8922273,-93.4605624
2394569871,44.8923376,-93.4624635
2402746794,44.8585091,-93.306377
2402746797,44.8577882,-93.3063782
2402746798,44.8577861,-93.3048687
2402814936,44.8586332,-93.3056902
2410221379,44.934099,-93.3366948
2410356959,44.9204287,-93.4098698
2410520291,44.9746605,-93.2511808
2410520298,44.975054,-93.2525224
2411626091,44.9900032,-93.4013155
2414181262,44.9341751,-93.3405344
2414181263,44.9342657,-93.3402628
2414790426,44.771975,-93.4696778
2414790428,44.7719798,-93.4694649
2414833808,44.785026,-93.4808881
2418509285,44.9124502,-93.3515499
2419402100,44.9683097,-93.3657033
2419480605,44.8967175,-93.4192995
2419480606,44.8969105,-93.4175824
2420433291,44.9320468,-93.4879183
2421093124,44.9584009,-93.2955526
2426711987,44.8260505,-93.3012763
2426711988,44.8260556,-93.3013618
2426712005,44.8262683,-93.3009208
2426712006,44.8262701,-93.3017415
